abn,charityname,registrationstatus,charitysize,activity_desc,other_activity_desc
14631928651,PLEDGE TO RESTORE LTD.,Registered,Small,Build and promote activities to enhance the lifestyle and eliminate poverty of deserving people by providing grants & relief activities in poverty stricken communities in the pursuit of increasing their standard of living.,
14676831833,AMBASSADORS OF CHRIST MINISTRIES LIMITED,Registered,Small,"After school educational program, paying allowance for teachers, purchasing educational material for children and for other related expenses.",
14692540994,A I Chapman Trust,Registered,Large, ,
14713071805,SYDNEY BETH DIN INCORPORATED,Registered,Small,Servicing the Jewish community in New Zealand,
14810866868,E R Hayles,Registered,Medium, ,
14813025675,Asia Evangelistic Fellowship International Inc,Registered,Medium,"Assisting local Asian organisations and their leaders in spreading the message of the Gospel in Asia:Assisting local organisations to establish tertiary level theological education centres and teacher training programs in Asia through its Asia College of Ministry;Assisting local organisations establish education centres and teacher training programs in Asia ;Raising funds directly for the accomplishment of the objectives of AEFI;Encouraging indigenous work, national workers, and the formation of local organisations to become autonomous Christian pioneers;Maintaining unity and enhancing the cohesiveness of the whole body through co-ordination, communication, consultation and networking.",
14847378288,Sikh Mission Centre Sydney Inc,Registered,Medium,Get educational videos and books on primary Punjabi courses,Educational programs with other countries
14869953270,Montagner-Zembrzuski Family Foundation,Registered,Small,Provision of money to fund school development projects in low socio-economic locations,
14936853529,The Trustee For Ghara Trust,Registered,Small,"GHARA provides individualised supports in the form of a day-care centre, therapy services, pre-vocational training, social and recreational activities, medication, equipment, and self-care skills to over 35 individuals and their families.",
14940707261,The Nicoll/Skelly Bequest,Registered,Small, ,
14946628415,Tashmadada Inc.,Registered,Small,"Online festival - showed film of a theatre project - Medea: Kaddish For The Children - at SerformanceP in Sao Paulo, BrazilOnline festival - film of unHOWsed at Cairo International Festival of Experimental Theatre, Cairo, Egypt",
14963305127,Catholic Mission Benevolent Trust,Registered,Large,This trust is affiliated with Catholic Mission ABN 52 945 927 066. Please refer to the annual report of that entity.,
14982129246,The Trustee For F & I Clewett Estate,Registered,Small, ,
14995910252,The Trustee For George Wilcox Settlement,Registered,Small, ,
15050192660,Australian Catholic University Limited,Registered,Large,"Select academic research is conducted overseas. In addition, ACU conducts student exchange programs with select countries (both inbound and outbound).",
15068201563,Harvey Church of Christ Inc,Registered,Small,Financial support for religious missionary organizations.,
15086644377,Voice Of Charity,Registered,Small,Supporting Voice Of Charity Lebanon activities of evangelizing and meeting basic survival needs of the impoverished that turn to us for help etc,
15096096154,Children of Cambodia Foundation Inc,Registered,Small,"We provide mandatory school stationery and uniforms to 3500 students in 10 villages northern Cambodia each year as well as 100 bikes to especially needy students. We fund six teachers to attend professional development workshops each year and undertake capital works as required including the building of classrooms, schoolyard paving and the provision of wind ventilators. We also purchase library books, classroom furniture and floor covering as required. Unfortunately this work has had to be curtailed this year because of coronavirus restrictions.",
15115681171,Development For Isolated Peoples Limited,Registered,Small,Money is provided for the printing and purchasing of literature and teaching programs. Occasionally money is sent for relief work especially blankets in winter. Money is sometimes sent for self supporting projects such as sewing machines.,
15117502477,Mary Ward International Australia Limited,Registered,Large,"Mary Ward International Australia (MWIA) supports the Loreto Sisters and its broader network in working with women and disadvantaged communities to transform unjust structures and reduce poverty and oppression, primarily through formal and non-formal education.","MWIA partners in collaborative, diverse and exploratory projects that support women s leadership and community ownership. It supports partners in implementing joint initiatives in a manner consistent with development best practice."
